predicted_label|	stack|	buffer|	dependencies|	sentence
LEFTARC#k1|	[0, 1, 2, 3, 5]|	[]|	[(5, 4, 'adv')]|	ROOT roju gopAlaMku kadupulo vikAraMgA uMxi
LEFTARC#k4|	[0, 1, 4]|	[]|	[(4, 3, 'adv'), (4, 2, 'k1')]|	ROOT gopAlaMku bAXa alAge uMxi
LEFTARC#k1|	[0, 1, 4]|	[]|	[(4, 3, 'k2'), (4, 2, 'k4')]|	ROOT rama nAyanaku kaburu cesiMxi
LEFTARC#vmod|	[0, 3, 4]|	[]|	[(3, 2, 'k2'), (3, 1, 'k1')]|	ROOT koVduku mAku kAkuMdA cUdAlani
LEFTARC#ccof|	[0, 3, 4]|	[5, 6, 7]|	[(3, 2, 'k1'), (3, 1, 'k2')]|	ROOT vibUxiki nayaM kAxu ani yAxagiri eVMwo bawimAlAdu
LEFTARC#vmod|	[0, 1, 4]|	[]|	[(4, 3, 'pof'), (4, 2, 'k1')]|	ROOT mI xavAKAnA avasaraM lexu
LEFTARC#k1|	[0, 2, 4]|	[]|	[(2, 1, 'r6'), (4, 3, 'k2')]|	ROOT mA Uri xAsuku cUpeVdawAnu
LEFTARC#pof|	[0, 2, 3, 4, 5]|	[]|	[(2, 1, 'k1')]|	ROOT exayinA sokiwe woVMxaragA nayaM avuwuMxi
LEFTARC#vmod|	[0, 2, 4]|	[]|	[(2, 1, 'k2'), (4, 3, 'k7t')]|	ROOT maMxu peVdiwe veVMtane weVlisipowuMxi
LEFTARC#k4|	[0, 2, 4]|	[]|	[(2, 1, 'r6'), (4, 3, 'k1')]|	ROOT mA xAsuku mahima unnaxi
LEFTARC#k1|	[0, 1, 4]|	[]|	[(4, 3, 'adv'), (4, 2, 'k2')]|	ROOT somulu xAsuku aMwA weVlipAdu
LEFTARC#k2|	[0, 1, 2, 4, 5]|	[]|	[(4, 3, 'ccof')]|	ROOT vAdu ramanu gopAlaMnu NULL pilicAdu
SHIFT|	[0, 1, 4]|	[5]|	[(3, 2, 'nmod'), (4, 3, 'k2')]|	ROOT ramanu mIxi nagalu wiyyamani annAdu
SHIFT|	[0, 3, 4]|	[5]|	[(3, 2, 'k2'), (3, 1, 'k2')]|	ROOT vAtini mUta kattAdu muggulo uMcAdu
LEFTARC#vmod|	[0, 1, 4]|	[]|	[(3, 2, 'r6'), (4, 3, 'k4')]|	ROOT eVvarikI kaMti kunuku AgadaM
LEFTARC#adv|	[0, 2, 3, 4, 5]|	[]|	[(2, 1, 'k1')]|	ROOT paxakoVMdu xAtiMxi vAdu ika ayipoyiMxi
LEFTARC#vmod|	[0, 1, 4]|	[]|	[(4, 3, 'k2'), (4, 2, 'k4')]|	ROOT kAnI rama nagalu kanipiMcalexu
LEFTARC#ccof|	[0, 3, 4]|	[5]|	[(3, 2, 'k2'), (3, 1, 'k2')]|	ROOT illu KAlYI ceSAdu ani ceVppAru
SHIFT|	[0, 3, 4]|	[5]|	[(2, 1, 'k2'), (3, 2, 'ccof')]|	ROOT nammakAlawo kolukokuMdA ani xavAKAnAlo wittAru
LEFTARC#k7t|	[0, 1, 4]|	[]|	[(4, 3, 'k2'), (4, 2, 'k4')]|	ROOT xIMwo somuluku mosaM weVlisivacciMxi
LEFTARC#k7p|	[0, 1, 4]|	[]|	[(4, 3, 'pof'), (4, 2, 'adv')]|	ROOT pawaMgilo nAku xukANaM uMxi
LEFTARC#k7p|	[0, 1, 4]|	[5, 6, 7]|	[(4, 3, 'adv'), (4, 2, 'k1')]|	ROOT xukANaMlo sarukulu maMcivi . ani aMxariwo anevAdu
LEFTARC#vmod|	[0, 2, 4]|	[]|	[(2, 1, 'k2'), (4, 3, 'k2')]|	ROOT sarukulu koVnadAniki weVlivi kAvAli
LEFTARC#ccof|	[0, 3, 4]|	[5, 6, 7]|	[(3, 2, 'k2'), (3, 1, 'k1')]|	ROOT xurASa paniki rAxu ani nenu rAjaliMguwo annAnu
LEFTARC#vmod|	[0, 1, 4]|	[]|	[(3, 2, 'r6'), (4, 3, 'k1')]|	ROOT ayinA rAjaliMgu mAta vinalexu
LEFTARC#vmod|	[0, 1, 4]|	[]|	[(3, 2, 'r6'), (4, 3, 'k1')]|	ROOT rAnurAnU nA kopaM peVrigiMxi
LEFTARC#k7t|	[0, 1, 4]|	[]|	[(4, 3, 'k2'), (4, 2, 'k4')]|	ROOT oVkasAri nenu mirapakAyalu koVnnAnu
LEFTARC#k1|	[0, 1, 4]|	[]|	[(4, 3, 'k2'), (4, 2, 'k7t')]|	ROOT nenu koVnnaxAniki mUdiMwalu peVrigiMxi
LEFTARC#k7p|	[0, 1, 4]|	[]|	[(4, 3, 'pof'), (4, 2, 'vmod')]|	ROOT saruku koVni nilava uMcAli
LEFTARC#k2|	[0, 3, 4]|	[]|	[(2, 1, 'k1'), (3, 2, 'ccof')]|	ROOT edu ammAli ani anukunnAdu
SHIFT|	[0, 2, 4]|	[5]|	[(2, 1, 'k2'), (4, 3, 'nmod')]|	ROOT uppu xAcAli sarEna jAgA kAvAli
LEFTARC#k1|	[0, 1, 4]|	[]|	[(4, 3, 'k2'), (4, 2, 'k7t')]|	ROOT rAjaliMgu oVkasAri wAlYaM wIsicUSAdu
LEFTARC#k7t|	[0, 1, 4]|	[]|	[(4, 3, 'k1'), (4, 2, 'adv')]|	ROOT edu bAgA vAnalu kuriSAyi
LEFTARC#vmod|	[0, 1, 4]|	[]|	[(4, 3, 'k2'), (4, 2, 'k7p')]|	ROOT aMxuke gaxilo wadi ceriMxi
LEFTARC#k7t|	[0, 1, 4]|	[]|	[(4, 3, 'k2'), (4, 2, 'k1')]|	ROOT edu nenu pasupu koVnnAnu
LEFTARC#k2|	[0, 2, 4]|	[]|	[(2, 1, 'r6'), (4, 3, 'pof')]|	ROOT saMcula pasupuni neVlalu uMcAnu
LEFTARC#k7p|	[0, 1, 4]|	[]|	[(4, 3, 'k2'), (4, 2, 'k2')]|	ROOT pEsalawo iMtAmeVku nagalu ceyiMcAnu
LEFTARC#k1|	[0, 1, 4]|	[]|	[(4, 3, 'pof'), (4, 2, 'k7')]|	ROOT rAjaliMguku kaMtimIxa kunuku lexu
SHIFT|	[0, 2, 4]|	[5]|	[(2, 1, 'k2'), (4, 3, 'k2')]|	ROOT rAjaliMgu sAri ullipAyalu koVni xAcAdu
SHIFT|	[0, 3, 4]|	[5, 6, 7, 8, 9, 10, 11]|	[(3, 2, 'k2'), (3, 1, 'k1')]|	ROOT wotivAdu woVda kosukuMte wAnu meVda kosukune rakaM rAjaliMguxi ani aMxarU anukunnAru
LEFTARC#k1|	[0, 1, 4]|	[]|	[(4, 3, 'k1s'), (4, 2, 'k1')]|	ROOT ippudu oVkati pAdixi NULL
LEFTARC#k7t|	[0, 1, 4]|	[]|	[(4, 3, 'k2'), (4, 2, 'k7t')]|	ROOT roju uxayaM eVMdugaddi peVdawAdu
LEFTARC#k1|	[0, 1, 4]|	[]|	[(3, 2, 'nmod'), (4, 3, 'k2')]|	ROOT eVMdugaddi maMci AhAraM kAxu
LEFTARC#ccof|	[0, 3, 4]|	[5, 6, 7]|	[(3, 2, 'k1'), (3, 1, 'k1')]|	ROOT axi kadupu niMduwuMxi kAnI aMxulo poRakaviluvalu levu
LEFTARC#k7p|	[0, 1, 4]|	[]|	[(3, 2, 'r6'), (4, 3, 'k2')]|	ROOT xAnilo pAla xigubadi guNaMlexu
LEFTARC#r6|	[0, 2, 3, 4, 5]|	[6, 7]|	[(2, 1, 'k1')]|	ROOT pAlu peVragAlaMte pAdi paSuvula mewa mowAxulo uMdAli
LEFTARC#k7p|	[0, 1, 4]|	[]|	[(3, 2, 'nmod'), (4, 3, 'k1')]|	ROOT mewalo rakAla poRakAlu uMdAli
LEFTARC#k1|	[0, 2, 4]|	[]|	[(2, 1, 'ccof'), (4, 3, 'k1')]|	ROOT Kanija NULL lavaNAlu uMdAli
LEFTARC#k1|	[0, 2, 4]|	[]|	[(2, 1, 'ccof'), (2, 3, 'ccof')]|	ROOT pAlu NULL xANA peVttAli
LEFTARC#k7p|	[0, 1, 4]|	[]|	[(4, 3, 'adv'), (4, 2, 'k1')]|	ROOT xANAlo xinusulu bAgA uMdAli
LEFTARC#k1|	[0, 2, 4]|	[]|	[(2, 1, 'ccof'), (4, 3, 'k1')]|	ROOT pawwiceVkka NULL nuvvuceVkka uMdAli
LEFTARC#k1|	[0, 2, 4]|	[]|	[(2, 1, 'r6'), (4, 3, 'k1')]|	ROOT pappula poVdi wavudu uMdAli
LEFTARC#vmod|	[0, 2, 4]|	[5, 6, 7]|	[(2, 1, 'k2'), (4, 3, 'k2')]|	ROOT PIdu eVlA wayAru ceyAli xANAnu koVlawalawo peVttAli
LEFTARC#k1|	[0, 2, 4]|	[]|	[(2, 1, 'nmod'), (4, 3, 'adv')]|	ROOT anni paSuvulaku oVkelAgA uMdakUdaxu
LEFTARC#adv|	[0, 1, 2, 4, 5]|	[]|	[(4, 3, 'nmod')]|	ROOT pAdi gexeVlaku oVka rakaMgA uMdAli
LEFTARC#k2|	[0, 3, 4, 5]|	[]|	[(3, 2, 'k2'), (3, 1, 'k1')]|	ROOT rAmulu wulasini wIsukuni iMtiki vaccAdu
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'k2'), (4, 2, 'k4'), (4, 1, 'vmod')]|	ROOT ippudu rAmuluku viRayAlu weVliSAyi
LEFTARC#k1|	[0, 2, 3, 5]|	[6, 7]|	[(2, 1, 'k1'), (5, 4, 'adv')]|	ROOT maMxulu vAdiwe rakwapotu axupulo uMtuMxi ani weVlusukunnAru
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'k2'), (4, 2, 'k1'), (4, 1, 'k7t')]|	ROOT oVkasAri rakwapotu parIkRa ceyiMcukovAli
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'k2'), (4, 2, 'vmod'), (4, 1, 'vmod')]|	ROOT elYlu xAtAka parIkRalu ceyiMcukovAli
LEFTARC#adv|	[0, 2, 4, 5]|	[]|	[(2, 1, 'ccof'), (2, 3, 'ccof')]|	ROOT paSuvulu NULL kolYlu cAlA unnAyi
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'adv'), (4, 2, 'k1'), (4, 1, 'vmod')]|	ROOT aMxuke SAraxa gAliki wiruguwunnaxi
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'k2'), (4, 2, 'vmod'), (4, 1, 'vmod')]|	ROOT alA wiragadaMlo kodini cUsiMxi
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'k1'), (4, 2, 'k1'), (4, 1, 'k7t')]|	ROOT roju guddu pilla vacciMxi
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'k2'), (4, 2, 'k2'), (4, 1, 'k1')]|	ROOT kodi vAtini reVkkala xAciMxi
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'adv'), (4, 2, 'k1'), (4, 1, 'k7p')]|	ROOT pAkalo Avu cUdiwo uMxi
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'vmod'), (4, 2, 'k7p'), (4, 1, 'k1')]|	ROOT xUda kiMxa padi leciMxi
RIGHTARC#root|	[0, 4]|	[]|	[(3, 2, 'r6'), (4, 3, 'k1'), (4, 1, 'k4')]|	ROOT nannu mA amma kannaxi
RIGHTARC#root|	[0, 4]|	[]|	[(3, 2, 'r6'), (4, 3, 'k2'), (4, 1, 'k1')]|	ROOT nenu nA pillanu kanAli
SHIFT|	[0, 4]|	[5]|	[(2, 1, 'k2'), (3, 2, 'ccof'), (4, 3, 'k2')]|	ROOT eVvarini adagAli ani anukuMxi SAraxa
SHIFT|	[0, 4]|	[5, 6, 7]|	[(2, 1, 'k2'), (3, 2, 'nmod'), (4, 3, 'k2')]|	ROOT wananu cUse dAktarunu adagAli ani anukoVMxi SAraxa
LEFTARC#r6|	[0, 3, 4, 5]|	[6, 7]|	[(2, 1, 'k1'), (3, 2, 'nmod')]|	ROOT nuvvu wine AhAraM nI kadupulo biddaku aMxuwuMxi
RIGHTARC#root|	[0, 4]|	[]|	[(3, 2, 'k1'), (4, 3, 'k1'), (4, 1, 'k7p')]|	ROOT guddulo AhAraM nilava uMtuMxi
LEFTARC#k7p|	[0, 1, 2, 5]|	[]|	[(5, 4, 'k1'), (5, 3, 'k1')]|	ROOT kadupuloni xUdaku AhAraM Avu aMxuwuMxi
RIGHTARC#root|	[0, 4]|	[]|	[(2, 1, 'k1'), (4, 3, 'k7p'), (4, 2, 'vmod')]|	ROOT xUda eVxigAka bayata paduwuMxi
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'k7p'), (4, 2, 'k1'), (4, 1, 'k1')]|	ROOT bidda walli kadupulo peVruguwuMxi
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'k1'), (4, 2, 'vmod'), (4, 1, 'k7t')]|	ROOT neVlalu niMdesariki avayavAlu eVxuguwAyi
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'k2'), (4, 2, 'k3'), (4, 1, 'vmod')]|	ROOT ummanIru piMdAniki xeVbba wagalanivvaxu
SHIFT|	[0, 1, 4, 5]|	[6]|	[(3, 2, 'ccof'), (4, 3, 'k2')]|	ROOT wallini piMdAnni NULL kalipexe wAdu NULL
LEFTARC#k7p|	[0, 1, 3, 5]|	[]|	[(3, 2, 'nmod'), (5, 4, 'adv')]|	ROOT wAdu lopali piMdAniki annI ceruswuMxi
LEFTARC#k7p|	[0, 3, 4, 5]|	[]|	[(2, 1, 'r6'), (3, 2, 'k1')]|	ROOT mAya bidda puttinapudu bayataku vaswuMxi
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'pof'), (4, 2, 'k1'), (4, 1, 'k7t')]|	ROOT neVlalaku piMdaM velaMwa uMtuMxi
LEFTARC#adv|	[0, 3, 4, 5]|	[]|	[(3, 2, 'k1'), (3, 1, 'k7p')]|	ROOT kadupulo bidda uMxani ippudu anipiswuMxi
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'adv'), (4, 2, 'k1'), (4, 1, 'k7t')]|	ROOT kAlaM wala muMxu uMcuwuMxi
LEFTARC#k2|	[0, 3, 4, 5]|	[]|	[(2, 1, 'k1'), (3, 2, 'nmod')]|	ROOT bidda unna saMcini saMci aMtAru
LEFTARC#k1|	[0, 3, 4, 5]|	[]|	[(3, 2, 'k2'), (3, 1, 'k2')]|	ROOT bidda oVwwidi ceyadaMwo ummasaMci ciwiki
SHIFT|	[0, 3, 4, 5]|	[6]|	[(3, 2, 'k1'), (3, 1, 'k7p')]|	ROOT veVMtane wAdu koswuMxi poVttamIxa macca miguluwuMxi
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'k2'), (4, 2, 'k4'), (4, 1, 'k7t')]|	ROOT ipudu biddaku gAli kAvAli
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'k2'), (4, 2, 'adv'), (4, 1, 'k1')]|	ROOT bidda moVxatisArigA Upiri wIsukuMtuMxi
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'k2'), (4, 2, 'k4'), (4, 1, 'rh')]|	ROOT appudappudu biddaku Upiri aMxaxu
LEFTARC#k1|	[0, 1, 2, 5]|	[]|	[(5, 4, 'adv'), (5, 3, 'k1')]|	ROOT appudu dAktaru wala kiMxaku veswuMxi
RIGHTARC#root|	[0, 4]|	[]|	[(2, 1, 'k2'), (4, 3, 'k2'), (4, 2, 'vmod')]|	ROOT kAlYlanu pattukoVni vIpu waduwuMxi
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'adv'), (4, 2, 'k1'), (4, 1, 'vmod')]|	ROOT oVkkosAri wala muMxu rAxu
LEFTARC#k7t|	[0, 2, 4, 5]|	[]|	[(2, 1, 'ccof'), (2, 3, 'ccof')]|	ROOT cewulu NULL woVdalu muMxu vaswAyi
LEFTARC#k2|	[0, 2, 3, 5]|	[]|	[(2, 1, 'k2'), (5, 4, 'k2')]|	ROOT alA cesi biddanu bayataku wIyAli
LEFTARC#k1|	[0, 2, 3, 5]|	[]|	[(2, 1, 'k1'), (5, 4, 'adv')]|	ROOT guddu cIliwe kavalalu oVke uMtAru
LEFTARC#k1|	[0, 1, 2, 5]|	[]|	[(5, 4, 'k2'), (5, 3, 'adv')]|	ROOT vidigA piMdaM ayiwe polikalawo pudawAru
LEFTARC#k4|	[0, 2, 3, 5]|	[]|	[(2, 1, 'ccof'), (5, 4, 'pof')]|	ROOT walliki NULL pillaku bAXa wappaxu
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'k7p'), (4, 2, 'k1'), (4, 1, 'vmod')]|	ROOT puttagAne walli poVttamIxa uMcAli
LEFTARC#k7t|	[0, 1, 2, 5]|	[]|	[(4, 3, 'nmod'), (5, 4, 'k2')]|	ROOT bidda iMwaxAka guMdeV cappudu viniMxi
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'k2'), (4, 2, 'k4'), (4, 1, 'k7t')]|	ROOT moVxata walliki murrupAlu vaswAyi
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'adv'), (4, 2, 'k1'), (4, 1, 'k1')]|	ROOT ivi biddanu balaMgA uMcuwAyi
RIGHTARC#root|	[0, 4]|	[]|	[(2, 1, 'r6'), (4, 3, 'k2'), (4, 2, 'k1')]|	ROOT rAmulu kUwuru rama caxuvukuMxi
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'k1'), (4, 2, 'k4'), (4, 1, 'k1')]|	ROOT rAmulu kaMtiki raMgadu kanipiMcAdu
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'k1'), (4, 2, 'k2'), (4, 1, 'k4')]|	ROOT gopAlaMku veVnaka eVvarU leru
SHIFT|	[0, 4]|	[5, 6, 7]|	[(3, 2, 'k2'), (4, 3, 'ccof'), (4, 1, 'vmod')]|	ROOT caxuvuwo exEnA jayiMcagalaM ani rama nAyanawo aMxi
LEFTARC#k2|	[0, 3, 4, 5]|	[6]|	[(2, 1, 'k2'), (3, 2, 'ccof')]|	ROOT nAku cUpiMcu ani ramanu adigAdu rAmulu
LEFTARC#k2|	[0, 1, 3, 5]|	[]|	[(3, 2, 'ccof'), (3, 4, 'ccof')]|	ROOT rAmulu gopAlaMnu , raMgadini pilipiMcAdu
LEFTARC#vmod|	[0, 1, 2, 3, 4, 6]|	[7, 8, 9]|	[(6, 5, 'k1')]|	ROOT paMxeVMlo geVlicinavAre nAku kAboye moVgudu NULL ani aMxi rama
SHIFT|	[0, 4]|	[5, 6, 7]|	[(2, 1, 'ccof'), (2, 3, 'ccof'), (4, 2, 'k1')]|	ROOT gopAlaM , raMgadu sare ani wala UpAru
LEFTARC#k1|	[0, 1, 2, 3, 4, 6]|	[]|	[(6, 5, 'k1s')]|	ROOT eVMxuku aMte ixxarikI rama manasu NULL
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'k2'), (4, 2, 'k4'), (4, 1, 'k1')]|	ROOT rama ceVri mUta aMxiMciMxi
RIGHTARC#root|	[0, 4]|	[]|	[(2, 1, 'r6'), (4, 3, 'k4'), (4, 2, 'k1')]|	ROOT mA wAwa poVrugUrilo uMtAdu
RIGHTARC#root|	[0, 4]|	[]|	[(3, 2, 'r6'), (4, 3, 'k2'), (4, 1, 'k2')]|	ROOT mUtalanu mA wAwaku aMxiMcAli
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'k2'), (4, 2, 'vmod'), (4, 1, 'vmod')]|	ROOT mUtalawopAtu ceVri cItI icciMxi
LEFTARC#k7p|	[0, 1, 3, 5]|	[]|	[(3, 2, 'nmod'), (5, 4, 'k1')]|	ROOT Uriki veVlYle xArilo adavi uMxi
SHIFT|	[0, 4]|	[5, 6]|	[(3, 2, 'k2'), (3, 1, 'k1'), (4, 3, 'ccof')]|	ROOT cIkativelYa gulYlo gadapaMdi ani rama aMxi
LEFTARC#k2|	[0, 2, 4, 5]|	[]|	[(2, 1, 'ccof'), (2, 3, 'ccof')]|	ROOT gopAlaM , raMgadu mUtalawo bayaluxerAru
RIGHTARC#root|	[0, 4]|	[]|	[(3, 2, 'k2'), (4, 3, 'vmod'), (4, 1, 'k4')]|	ROOT gopAlaMku paMxeVM geVlavAlani uMxi
RIGHTARC#root|	[0, 4]|	[]|	[(3, 2, 'adv'), (3, 1, 'k7p'), (4, 3, 'vmod')]|	ROOT cItilo emI uMxo cUdAlani
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'k2'), (4, 2, 'k1'), (4, 1, 'vmod')]|	ROOT padukunemuMxu raMgadu cIti wIsAdu
LEFTARC#k2|	[0, 3, 4, 5]|	[]|	[(2, 1, 'k2'), (3, 2, 'k2')]|	ROOT eM rAsi uMxo gopAlaMnu adagAlani
LEFTARC#k4|	[0, 1, 2, 5]|	[]|	[(5, 4, 'vmod'), (5, 3, 'k1')]|	ROOT kAni wanaku caxuvu rAxani weVlisipowuMxi
RIGHTARC#root|	[0, 4]|	[]|	[(2, 1, 'nmod'), (3, 2, 'k2'), (4, 3, 'vmod')]|	ROOT walakiMxa mUta uMcukuni nixrapoyAdu
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'k2'), (4, 2, 'k1'), (4, 1, 'k7t')]|	ROOT koVMwasepatiki gopAlaM cIti wISAdu
SHIFT|	[0, 4]|	[5]|	[(3, 2, 'k1'), (3, 1, 'k4'), (4, 3, 'ccof')]|	ROOT gulYlo BayaM NULL ani rAsi
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'k7p'), (4, 2, 'k2'), (4, 1, 'k1')]|	ROOT pUjAri mUtanu lopala xAcAdu
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'k2'), (4, 2, 'k1'), (4, 1, 'k7t')]|	ROOT waravAwa gopAlaM gudiki cerAdu
RIGHTARC#root|	[0, 4]|	[]|	[(2, 1, 'k2'), (4, 3, 'k1'), (4, 2, 'vmod')]|	ROOT ixaMwA jariginA raMgadu levalexu
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'k2'), (4, 2, 'k4'), (4, 1, 'k1')]|	ROOT xoVMgalu gopAlaM mUtakosaM cUSAru
RIGHTARC#root|	[0, 4]|	[]|	[(3, 2, 'r6'), (4, 3, 'k2'), (4, 1, 'k1')]|	ROOT xoVMgalu raMgadi nagalawo pAripoyAru
RIGHTARC#root|	[0, 4]|	[]|	[(2, 1, 'ccof'), (2, 3, 'ccof'), (4, 2, 'k1')]|	ROOT gopAlaM , raMgadu lecAru
RIGHTARC#root|	[0, 4]|	[]|	[(2, 1, 'k2'), (4, 3, 'k2'), (4, 2, 'vmod')]|	ROOT mUta wIsukoVni gudiki cerAdu
LEFTARC#ccof|	[0, 2, 4, 5]|	[6]|	[(2, 1, 'r6'), (4, 3, 'ccof')]|	ROOT wana cItIlo BayaM NULL ani rAsi
LEFTARC#ccof|	[0, 1, 4, 5]|	[6, 7, 8]|	[(4, 3, 'k2'), (4, 2, 'k2')]|	ROOT aMxuke mUtalanu pUjAri xAcAnu ani raMgadiwo gopAlaM annAdu
RIGHTARC#root|	[0, 4]|	[]|	[(3, 2, 'r6'), (4, 3, 'k2'), (4, 1, 'k1')]|	ROOT raMgadu wana mUta cUSAdu
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'k4'), (4, 2, 'k1'), (4, 1, 'k7t')]|	ROOT jebulo cIti gopAlaMku iccAdu
RIGHTARC#root|	[0, 4]|	[]|	[(2, 1, 'ccof'), (3, 2, 'ccof'), (4, 3, 'k2')]|	ROOT BayaM NULL ane rAsi
RIGHTARC#root|	[0, 4]|	[]|	[(2, 1, 'k1'), (4, 3, 'k2'), (4, 2, 'vmod')]|	ROOT raMgadu cesexi Uru cerAdu
LEFTARC#k2|	[0, 1, 2, 5]|	[]|	[(5, 4, 'k4'), (5, 3, 'k2')]|	ROOT gopAlaM mUtanu rama wAwaku aMxiMcAdu
RIGHTARC#root|	[0, 4]|	[]|	[(2, 1, 'r6'), (4, 3, 'k2'), (4, 2, 'vmod')]|	ROOT wana caxuve gopAlaMnu kApAdiMxi
SHIFT|	[0, 4]|	[5, 6, 7]|	[(3, 2, 'vmod'), (3, 1, 'k2'), (4, 3, 'ccof')]|	ROOT mUtalanu bArinuMci kApAdukogaligAdu ani nAyanawo aMxi rama
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'k2'), (4, 2, 'k2'), (4, 1, 'k4')]|	ROOT gopAlaMwo rama peVlYli ceSAdu
RIGHTARC#root|	[0, 4]|	[]|	[(3, 2, 'k2'), (4, 3, 'vmod'), (4, 1, 'k1')]|	ROOT gopAlaM panIpAta lekuMdA wirigevAdu
RIGHTARC#root|	[0, 4]|	[]|	[(2, 1, 'k1'), (4, 3, 'adv'), (4, 2, 'vmod')]|	ROOT meM powe eVlA bawukuwAvu
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'k2'), (4, 2, 'k7t'), (4, 1, 'k7t')]|	ROOT civaraku cota pani xoVrikiMxi
SHIFT|	[0, 2, 3, 5]|	[6]|	[(2, 1, 'k2'), (5, 4, 'k1')]|	ROOT nilakada kuxiriMxi ramawo manuvu kuxiriMxi .
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'pof'), (4, 2, 'k1'), (4, 1, 'k4')]|	ROOT gopAlaMku pani alavAtu ayiMxi
LEFTARC#k2|	[0, 1, 3, 5]|	[]|	[(3, 2, 'ccof'), (5, 4, 'adv')]|	ROOT ramanu gopAlaMnu NULL wamawo wIsukupovAlani
LEFTARC#k2|	[0, 1, 2, 3, 4, 6]|	[]|	[(6, 5, 'k2')]|	ROOT aMxuke gopAlaM meM Uru vaxalaM annAdu
LEFTARC#r6|	[0, 1, 2, 4, 5, 6]|	[7]|	[(4, 3, 'ccof')]|	ROOT cesexi yAxagiri sIwAlu NULL wama Uru cerAru
LEFTARC#k4|	[0, 1, 2, 5]|	[]|	[(5, 4, 'adv'), (5, 3, 'k1')]|	ROOT roju gopAlaMku kadupulo vikAraMgA uMxi
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'adv'), (4, 2, 'k1'), (4, 1, 'k4')]|	ROOT gopAlaMku bAXa alAge uMxi
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'k2'), (4, 2, 'k4'), (4, 1, 'k1')]|	ROOT rama nAyanaku kaburu cesiMxi
RIGHTARC#root|	[0, 4]|	[]|	[(3, 2, 'k2'), (3, 1, 'k1'), (4, 3, 'vmod')]|	ROOT koVduku mAku kAkuMdA cUdAlani
SHIFT|	[0, 4]|	[5, 6, 7]|	[(3, 2, 'k1'), (3, 1, 'k2'), (4, 3, 'ccof')]|	ROOT vibUxiki nayaM kAxu ani yAxagiri eVMwo bawimAlAdu
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'pof'), (4, 2, 'k1'), (4, 1, 'vmod')]|	ROOT mI xavAKAnA avasaraM lexu
RIGHTARC#root|	[0, 4]|	[]|	[(2, 1, 'r6'), (4, 3, 'k2'), (4, 2, 'k1')]|	ROOT mA Uri xAsuku cUpeVdawAnu
LEFTARC#adv|	[0, 2, 3, 5]|	[]|	[(2, 1, 'k1'), (5, 4, 'pof')]|	ROOT exayinA sokiwe woVMxaragA nayaM avuwuMxi
RIGHTARC#root|	[0, 4]|	[]|	[(2, 1, 'k2'), (4, 3, 'k7t'), (4, 2, 'vmod')]|	ROOT maMxu peVdiwe veVMtane weVlisipowuMxi
RIGHTARC#root|	[0, 4]|	[]|	[(2, 1, 'r6'), (4, 3, 'k1'), (4, 2, 'k4')]|	ROOT mA xAsuku mahima unnaxi
RIGHTARC#root|	[0, 4]|	[]|	[(4, 3, 'adv'), (4, 2, 'k2'), (4, 1, 'k1')]|	ROOT somulu xAsuku aMwA weVlipAdu
